MODULE	NODE
yellow_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Dysgonomonas.s__Dysgonomonas_mossii
yellow_meta	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Abiotrophia.s__Abiotrophia_sp_HMSC24B09
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Dysgonomonas.s__Dysgonomonas_mossii
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_infantis
yellow_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Dysgonomonas.s__Dysgonomonas_mossii
yellow_meta	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Dysgonomonas.s__Dysgonomonas_mossii
yellow_meta	PWY-7234: inosine-5'-phosphate biosynthesis III|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-7234: inosine-5'-phosphate biosynthesis III|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7234: inosine-5'-phosphate biosynthesis III|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-7237: myo-, chiro- and scillo-inositol degradation
yellow_meta	PWY-7237: myo-, chiro- and scillo-inositol degradation|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7242: D-fructuronate degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7242: D-fructuronate degradation|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY-7269: NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)
yellow_meta	PWY-7288: fatty acid &beta;-oxidation (peroxisome, yeast)|unclassified
yellow_meta	PWY-7294: xylose degradation IV
yellow_meta	PWY-7315: dTDP-N-acetylthomosamine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Clostridioides.s__Clostridioides_difficile
yellow_meta	PWY-7377: cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY-7446: sulfoglycolysis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7562: 3,6-anhydro-&alpha;-L-galactopyranose degradation
yellow_meta	PWY-7663: gondoate biosynthesis (anaerobic)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY-7663: gondoate biosynthesis (anaerobic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-7664: oleate biosynthesis IV (anaerobic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY-841: superpathway of purine nucleotides de novo biosynthesis I|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PWY-922: mevalonate pathway I|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY0-1061: superpathway of L-alanine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1261: anhydromuropeptides recycling|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1261: anhydromuropeptides recycling|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY0-1296: purine ribonucleosides degradation|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY0-1296: purine ribonucleosides degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1296: purine ribonucleosides degradation|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY0-1296: purine ribonucleosides degradation|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY0-1296: purine ribonucleosides degradation|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_mitis
yellow_meta	PWY0-1296: purine ribonucleosides degradation|g__Streptococcus.s__Streptococcus_parasanguinis
yellow_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY0-1297: superpathway of purine deoxyribonucleosides degradation|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
yellow_meta	PWY0-1338: polymyxin resistance|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1338: polymyxin resistance|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1479: tRNA processing|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1533: methylphosphonate degradation I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-42: 2-methylcitrate cycle I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-42: 2-methylcitrate cycle I|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY3O-355: stearate biosynthesis III (fungi)
yellow_meta	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)
yellow_meta	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)|unclassified
yellow_meta	PWY66-400: glycolysis VI (metazoan)|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	PWY66-400: glycolysis VI (metazoan)|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	PWY66-400: glycolysis VI (metazoan)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY66-400: glycolysis VI (metazoan)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PWY66-422: D-galactose degradation V (Leloir pathway)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PWY66-422: D-galactose degradation V (Leloir pathway)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	PYRIDNUCSAL-PWY: NAD salvage pathway I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PYRIDNUCSAL-PWY: NAD salvage pathway I|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	RHAMCAT-PWY: L-rhamnose degradation I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	RHAMCAT-PWY: L-rhamnose degradation I|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	RHAMCAT-PWY: L-rhamnose degradation I|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Clostridioides.s__Clostridioides_difficile
yellow_meta	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	SALVADEHYPOX-PWY: adenosine nucleotides degradation II|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	TCA: TCA cycle I (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	TCA: TCA cycle I (prokaryotic)|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	TRNA-CHARGING-PWY: tRNA charging|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	TRNA-CHARGING-PWY: tRNA charging|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Bifidobacterium.s__Bifidobacterium_longum
yellow_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	TRPSYN-PWY: L-tryptophan biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Abiotrophia.s__Abiotrophia_sp_HMSC24B09
yellow_meta	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I|g__Streptococcus.s__Streptococcus_parasanguinis
yellow_meta	URSIN-PWY: ureide biosynthesis|g__Klebsiella.s__Klebsiella_oxytoca
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Actinomyces.s__Actinomyces_radingae
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Actinomyces.s__Actinomyces_sp_HMSC035G02
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Anaerostipes.s__Anaerostipes_caccae
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Citrobacter.s__Citrobacter_farmeri
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Citrobacter.s__Citrobacter_portucalensis
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Clostridioides.s__Clostridioides_difficile
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Coprobacillus.s__Coprobacillus_cateniformis
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Enterococcus.s__Enterococcus_casseliflavus
yellow_meta	VALSYN-PWY: L-valine biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans
midnightblue_feces	alpha-ketoglutarate_feces
midnightblue_feces	phenylpyruvate_feces
midnightblue_feces	thiamin (vitamin B1)_feces
midnightblue_feces	allantoin_feces
midnightblue_feces	pantothenate_feces
midnightblue_feces	4-hydroxyphenylpyruvate_feces
midnightblue_feces	3-methyl-2-oxovalerate_feces
midnightblue_feces	5-(2-hydroxyethyl)-4-methylthiazole_feces
midnightblue_feces	itaconate_feces
midnightblue_feces	4-methyl-2-oxopentanoate_feces
midnightblue_feces	3-methyl-2-oxobutyrate_feces
midnightblue_feces	mannitol/sorbitol_feces
midnightblue_feces	2-methoxyacetaminophen sulfate*_feces
midnightblue_feces	vanillin_feces
midnightblue_feces	pregnenediol sulfate (C21H34O5S)*_feces
midnightblue_feces	2-oxoarginine*_feces
midnightblue_feces	hydroxymethylpyrimidine_feces
midnightblue_feces	famotidine_feces
midnightblue_feces	2-methylcitrate/homocitrate_feces
midnightblue_feces	glutamyl-meso-diaminopimelate_feces
midnightblue_feces	GlcNAc sulfate conjugate of C21H34O2 steroid**_feces
darkturquoise_feces	adipate (C6-DC)_feces
darkturquoise_feces	tyramine O-sulfate_feces
darkturquoise_feces	taurodeoxycholic acid 3-sulfate_feces
darkturquoise_feces	4-acetamidobenzoate_feces
darkturquoise_feces	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*_feces
darkturquoise_feces	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*_feces
darkturquoise_feces	hexadecenedioate (C16:1-DC)*_feces
darkturquoise_feces	3-formylindole_feces
DEG_feces	glutamate, gamma-methyl ester_feces
DEG_feces	2-hydroxydecanoate_feces
DEG_feces	N-carboxymethylalanine_feces
DEG_feces	oleoylcarnitine (C18:1)_feces
DEG_feces	tryptophylglycine_feces
DEG_feces	3-methylglutarate/2-methylglutarate_feces
DEG_feces	2-oxindole-3-acetate_feces
DEG_feces	pyridoxamine_feces
DEG_feces	methionine sulfone_feces
DEG_feces	acisoga_feces
DEG_feces	3-hydroxyoleoylcarnitine_feces
DEG_feces	tyrosol_feces
DEG_feces	3-ketosphinganine_feces
DEG_feces	cysteine_feces
DEG_feces	nicotinate ribonucleoside_feces
DEG_feces	lithocholate_feces
DEG_feces	glutarate (C5-DC)_feces
DEG_feces	leucylglutamine*_feces
DEG_feces	2,4-di-tert-butylphenol_feces
DEG_feces	itaconate_feces
DEG_feces	homoserine_feces
DEG_feces	3-aminoisobutyrate_feces
DEG_feces	D-urobilin_feces
DEG_feces	cystathionine_feces
DEG_feces	ursodeoxycholate_feces
DEG_feces	androstenediol (3beta,17beta) disulfate (1)_feces
DEG_feces	3-(3-hydroxyphenyl)propionate_feces
DEG_feces	I-urobilinogen_feces
DEG_feces	3-hydroxylaurate_feces
DEG_feces	2-O-methylascorbic acid_feces
DEG_feces	2-aminophenol_feces
DEG_feces	malate_feces
DEG_feces	kynurenine_feces
DEG_feces	ascorbic acid 3-sulfate*_feces
DEG_feces	thioproline_feces
DEG_feces	pheophorbide A_feces
DEG_feces	dimethylglycine_feces
DEG_feces	glucose_feces
DEG_feces	diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*_feces
DEG_feces	oxindolylalanine_feces
DEG_feces	S-carboxyethylcysteine_feces
DEG_feces	S-carboxymethyl-cysteine_feces
DEG_feces	N-alpha-acetylornithine_feces
DEG_feces	hydroxy-N6,N6,N6-trimethyllysine*_feces
DEG_feces	1-methylhypoxanthine_feces
DEG_feces	2-hydroxy-4-(methylthio)butanoic acid_feces
DEG_feces	cysteinylglycine_feces
DEG_feces	N-butyryl-leucine_feces
DEG_feces	fructosyllysine_feces
DEG_feces	pimelate (C7-DC)_feces
DEG_feces	4-acetamidobenzoate_feces
DEG_feces	phenyllactate (PLA)_feces
DEG_feces	trimethylamine N-oxide_feces
DEG_feces	palmitoleoylcarnitine (C16:1)*_feces
DEG_feces	indolin-2-one_feces
DEG_feces	O-acetylhomoserine_feces
DEG_feces	lactate_feces
DEG_feces	phenylalanylalanine_feces
DEG_feces	N-palmitoyl-sphingadienine (d18:2/16:0)*_feces
DEG_feces	N-acetylglycine_feces
DEG_feces	N-acetylmethionine_feces
DEG_feces	isoursodeoxycholate_feces
DEG_feces	N-acetylasparagine_feces
DEG_feces	N1-methylinosine_feces
DEG_feces	carboxyethyl-GABA_feces
DEG_feces	glycerophosphorylcholine (GPC)_feces
DEG_feces	3-(4-hydroxyphenyl)propionate_feces
DEG_feces	valylglutamine_feces
DEG_feces	carnosine_feces
DEG_feces	4-hydroxyphenylacetate_feces
DEG_feces	butyrylglycine_feces
DEG_feces	ornithine_feces
DEG_feces	arabonate/xylonate_feces
DEG_feces	glycerate_feces
DEG_feces	geranyllinalool_feces
DEG_feces	catechol sulfate_feces
DEG_feces	3-(3-hydroxyphenyl)propionate sulfate_feces
DEG_feces	piperidine_feces
DEG_feces	propionylglycine_feces
