MODULE	NODE	P	FDR	N.mod	N.neigh	N.obsrv	N.expct	MEMBER	FILL	FOLD
darkturquoise_feces	vanillin_feces	0.17761490005193	0.207097535283222	8	300	8	3.78548895899054	FALSE	0.0266666666666667	2.11333333333333
darkturquoise_feces	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*_feces	0.189877601025735	0.220503020546015	8	304	8	3.83596214511041	TRUE	0.0263157894736842	2.08552631578947
midnightblue_feces	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|unclassified_meta	0.192486769982729	0.222635300220988	21	310	17	10.2681388012618	FALSE	0.0548387096774194	1.65560675883257
darkturquoise_feces	ARO-PWY: chorismate biosynthesis I|unclassified_meta	0.1954692421353	0.225180566939866	8	298	8	3.7602523659306	FALSE	0.0268456375838926	2.12751677852349
darkturquoise_feces	ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)|unclassified_meta	0.200752958326601	0.230346023896658	8	298	8	3.7602523659306	FALSE	0.0268456375838926	2.12751677852349
darkturquoise_feces	VALSYN-PWY: L-valine biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.208033363747259	0.237752415711153	8	301	8	3.7981072555205	FALSE	0.026578073089701	2.1063122923588
midnightblue_feces	4-hydroxyphenylpyruvate_feces	0.236490289581746	0.2692063375476	21	447	21	14.8059936908517	TRUE	0.0469798657718121	1.41834451901566
darkturquoise_feces	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|unclassified_meta	0.244214207541107	0.276904298314327	8	300	8	3.78548895899054	FALSE	0.0266666666666667	2.11333333333333
darkturquoise_feces	PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)_meta	0.246252933839719	0.278120960571918	8	290	8	3.65930599369085	FALSE	0.0275862068965517	2.18620689655172
darkturquoise_feces	CALVIN-PWY: Calvin-Benson-Bassham cycle|unclassified_meta	0.252426802123551	0.283980152388994	8	304	8	3.83596214511041	FALSE	0.0263157894736842	2.08552631578947
midnightblue_feces	PWY-6527: stachyose degradation|unclassified_meta	0.260827674398354	0.291270844471939	21	454	21	15.0378548895899	FALSE	0.0462555066079295	1.39647577092511
darkturquoise_feces	3-methyl-2-oxovalerate_feces	0.260930131506112	0.291270844471939	8	306	8	3.86119873817035	FALSE	0.0261437908496732	2.0718954248366
darkturquoise_feces	ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)|unclassified_meta	0.265561386488463	0.295296059106862	8	305	8	3.84858044164038	FALSE	0.0262295081967213	2.07868852459016
darkturquoise_feces	PWY0-1296: purine ribonucleosides degradation|unclassified_meta	0.26736259770004	0.296155492836967	8	306	8	3.86119873817035	FALSE	0.0261437908496732	2.0718954248366
darkturquoise_feces	GlcNAc sulfate conjugate of C21H34O2 steroid**_feces	0.297946282278258	0.328768311479457	8	309	8	3.89905362776025	FALSE	0.0258899676375405	2.05177993527508
darkturquoise_feces	adipate (C6-DC)_feces	0.305347840108377	0.335649534164934	8	302	8	3.81072555205047	TRUE	0.0264900662251656	2.09933774834437
darkturquoise_feces	ANAEROFRUCAT-PWY: homolactic fermentation|unclassified_meta	0.314318466411258	0.34409468029352	8	305	8	3.84858044164038	FALSE	0.0262295081967213	2.07868852459016
darkturquoise_feces	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.315420123602394	0.34409468029352	8	298	8	3.7602523659306	FALSE	0.0268456375838926	2.12751677852349
darkturquoise_feces	PWY-6151: S-adenosyl-L-methionine cycle I|unclassified_meta	0.316717750310407	0.344206460714706	8	312	8	3.93690851735016	FALSE	0.0256410256410256	2.03205128205128
darkturquoise_feces	diacylglycerol (14:0/18:1, 16:0/16:1) [1]*_feces	0.325465589782582	0.35238379645633	8	308	8	3.88643533123028	TRUE	0.025974025974026	2.05844155844156
darkturquoise_feces	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.331013966149798	0.357048772476187	8	317	8	4	FALSE	0.0252365930599369	2
darkturquoise_feces	pregnenediol sulfate (C21H34O5S)*_feces	0.345334957361995	0.371106222836771	8	313	8	3.94952681388013	FALSE	0.0255591054313099	2.02555910543131
darkturquoise_feces	PWY-6731: starch degradation III_meta	0.352402065574824	0.377292917790147	8	309	8	3.89905362776025	FALSE	0.0258899676375405	2.05177993527508
darkturquoise_feces	1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis|unclassified_meta	0.357836388433399	0.381692147662292	8	306	8	3.86119873817035	FALSE	0.0261437908496732	2.0718954248366
darkturquoise_feces	allantoin_feces	0.369065918969113	0.392217655583411	8	310	8	3.91167192429022	FALSE	0.0258064516129032	2.04516129032258
darkturquoise_feces	BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched amino acid biosynthesis|unclassified_meta	0.377249446715068	0.399440590639484	8	318	8	4.01261829652997	FALSE	0.0251572327044025	1.9937106918239
darkturquoise_feces	FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)|unclassified_meta	0.398143410417877	0.420019421979299	8	310	8	3.91167192429022	FALSE	0.0258064516129032	2.04516129032258
darkturquoise_feces	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans_meta	0.402726654023976	0.423303928317172	8	326	8	4.11356466876972	FALSE	0.0245398773006135	1.94478527607362
darkturquoise_feces	2-methoxyacetaminophen sulfate*_feces	0.42129514833029	0.441210918978631	8	314	8	3.96214511041009	FALSE	0.0254777070063694	2.01910828025478
darkturquoise_feces	2-methylcitrate/homocitrate_feces	0.445771386696942	0.465152751335939	8	318	8	4.01261829652997	FALSE	0.0251572327044025	1.9937106918239
darkturquoise_feces	PWY-5100: pyruvate fermentation to acetate and lactate II_meta	0.511041044665592	0.531335093370723	8	325	8	4.10094637223975	FALSE	0.0246153846153846	1.95076923076923
darkturquoise_feces	CALVIN-PWY: Calvin-Benson-Bassham cycle_meta	0.520985811646979	0.539726308468813	8	332	8	4.18927444794953	FALSE	0.0240963855421687	1.90963855421687
darkturquoise_feces	tyramine O-sulfate_feces	0.566596518636788	0.584873825689587	8	309	8	3.89905362776025	TRUE	0.0258899676375405	2.05177993527508
midnightblue_feces	PWY-6703: preQ0 biosynthesis|unclassified_meta	0.57723234441676	0.593724697114382	21	294	16	9.73817034700316	FALSE	0.054421768707483	1.64301911240687
darkturquoise_feces	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified_meta	0.615374171377251	0.629874005767153	8	331	8	4.17665615141956	FALSE	0.0241691842900302	1.91540785498489
midnightblue_feces	LACTOSECAT-PWY: lactose and galactose degradation I_meta	0.616751630647004	0.629874005767153	21	479	21	15.8659305993691	FALSE	0.0438413361169102	1.32359081419624
darkturquoise_feces	DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II|unclassified_meta	0.624472967871747	0.635506059176902	8	323	8	4.07570977917981	FALSE	0.0247678018575851	1.96284829721362
midnightblue_feces	thiamin (vitamin B1)_feces	0.6477291179338	0.656852063256812	21	480	21	15.8990536277603	TRUE	0.04375	1.32083333333333
darkturquoise_feces	glutamyl-meso-diaminopimelate_feces	0.689744151598329	0.697004616351996	8	348	8	4.39116719242902	FALSE	0.0229885057471264	1.82183908045977
midnightblue_feces	5-(2-hydroxyethyl)-4-methylthiazole_feces	0.693471478016152	0.69832092891137	21	479	21	15.8659305993691	TRUE	0.0438413361169102	1.32359081419624
midnightblue_feces	4-acetamidobenzoate_feces	0.857014973908958	0.860001088800626	21	411	19	13.6135646687697	FALSE	0.0462287104622871	1.3956667825281
darkturquoise_feces	alpha-ketoglutarate_feces	0.917205529724626	0.917205529724626	8	339	8	4.27760252365931	FALSE	0.023598820058997	1.87020648967552
